ID,price
1,876.9603
2,2842.2239
3,793.9729
4,2843.2993
5,1101.0427
6,10876.859
7,5897.655
8,4299.746
9,1988.9128
10,759.8727
11,1630.7346
12,1572.1053
13,4283.665
14,5430.928
15,1151.4586
16,2564.2344
17,2392.8943
18,12699.118
19,4666.0864
20,5179.469
21,1867.4291
22,1008.2328
23,811.0728
24,1302.8945
25,6161.2095
26,2939.416
27,12958.602
28,1547.0596
29,2517.243
30,1313.9437
31,1342.9857
32,700.0178
33,8006.1396
34,5033.2144
35,7437.3433
36,2236.0688
37,6176.325
38,1354.1143
39,443.7183
40,1489.2527
41,3427.0486
42,9794.684
43,6005.722
44,5705.039
45,744.58594
46,789.8298
47,1299.7379
48,612.71155
49,620.8241
50,909.5039
51,676.6675
52,3910.4111
53,18039.447
54,711.29755
55,10844.0
56,13236.23
57,4135.1074
58,1611.8503
59,16028.37
60,11889.817
61,708.7912
62,4439.0054
63,14852.668
64,12996.36
65,1867.1964
66,10143.368
67,3050.747
68,1122.3512
69,900.247
70,1357.1079
71,1221.6475
72,787.9182
73,6034.7666
74,797.04767
75,5812.9585
76,4652.1523
77,1681.6434
78,9254.219
79,3147.1812
80,1271.4575
81,11142.37
82,819.5253
83,5261.3955
84,4359.777
85,465.36673
86,4308.8013
87,5255.466
88,5084.086
89,6511.1313
90,1973.132
91,17202.92
92,881.56775
93,559.9672
94,586.84076
95,657.4615
96,620.6555
97,1625.229
98,3625.6848
99,2105.906
100,2457.3552
101,15164.854
102,1804.865
103,746.4504
104,4287.734
105,3339.5564
106,5986.558
107,1503.437
108,11703.152
109,813.311
110,834.16925
111,3008.9475
112,990.00586
113,684.4721
114,693.6911
115,618.8196
116,10710.103
117,1017.28876
118,800.2818
119,922.4499
120,5750.376
121,688.96954
122,704.10986
123,8067.955
124,1911.5765
125,1482.9476
126,552.1867
127,5030.4453
128,4534.1787
129,1294.4735
130,846.3215
131,790.8156
132,6565.0967
133,791.4936
134,5528.851
135,17089.24
136,10600.757
137,584.287
138,1638.3086
139,720.5344
140,636.3234
141,6189.165
142,1488.2985
143,6360.1724
144,782.34955
145,3885.121
146,3657.0125
147,5422.622
148,1101.8727
149,6309.529
150,1074.5802
151,10266.612
152,4593.8267
153,790.95233
154,801.2017
155,769.9716
156,7636.0215
157,3959.0273
158,2978.886
159,942.5977
160,8032.6797
161,6624.3115
162,554.3691
163,561.9358
164,15692.845
165,9721.684
166,2100.8933
167,731.337
168,1610.0112
169,4161.5894
170,627.0409
171,5886.242
172,4745.578
173,8770.841
174,15724.042
175,12680.643
176,5810.297
177,4125.3013
178,788.6908
179,3249.344
180,2606.8176
181,440.49854
182,977.6903
183,2001.2025
184,2227.6345
185,726.56854
186,1141.3401
187,1933.1571
188,2371.4072
189,1972.3187
190,4879.7046
191,4498.0396
192,906.22943
193,5954.104
194,13318.581
195,3571.2078
196,10150.996
197,3284.177
198,4491.725
199,5313.4556
200,659.2793
201,5576.798
202,532.7175
203,6928.6445
204,9043.334
205,1237.5618
206,4968.44
207,5238.98
208,3088.35
209,5525.3066
210,5760.5127
211,717.04315
212,2527.3298
213,2265.064
214,1964.5623
215,16212.76
216,1325.1232
217,3055.8643
218,481.00067
219,2512.0134
220,1651.5558
221,13389.792
222,6353.987
223,530.7082
224,1616.9641
225,525.1827
226,745.79895
227,1078.4735
228,2785.9224
229,4613.944
230,2809.6313
231,1626.1179
232,698.0723
233,585.7557
234,2073.2646
